1,12.61746863788415
2,14.523772386636148
3,12.876328185244535
4,13.321991998857287
5,13.222693480558794
6,15.572942185080171
7,11.710373594020128
8,12.473518895148171
9,14.177190526644289
10,16.592167651389893
11,14.290335060377986
12,14.627301565422716
13,12.789759141891086
14,14.12733260160793
15,12.24178083343891
16,15.840939889150041
17,14.241908665041205
18,14.376072743142265
19,14.183128780033032
20,11.788921485165597
21,12.848896872389512
22,12.38134160066467
23,9.793298939268906
24,14.419247631899516
25,11.285183360980566
26,14.097108250447647
27,12.01408243648811
28,14.392461709235707
29,13.393189270731423
30,13.4274964939434
31,12.164290311685575
32,14.133030742886172
33,13.435410994887922
34,14.166681886343628
35,14.511928867840204
36,12.137101239035474
37,11.683674727590315
38,12.041606389850923
39,14.583544590236954
40,15.649699518173303
41,14.314676341634142
42,14.735901820196053
43,11.801318773451236
44,13.537726924081927
45,13.866091231408163
46,13.225721579408079
47,14.362380184973176
48,14.62782419161141
49,13.445008141516302
51,11.466052796227334
1,13.18149936157435
2,11.18104549434766
3,11.678372862032848
4,12.479423882229243
5,12.400164122976644
6,13.621153770376552
7,11.66282501789025
8,11.509051392410989
9,13.268003928391055
10,12.311427160493041
11,11.346870646961866
12,25.797051994123564
13,10.70167864365422
14,11.852440428176566
15,11.05034029300304
16,13.292435897503005
17,13.583835930137528
18,12.34853755922592
19,11.987288438334108
20,11.204018191602053
21,10.845256895388033
22,11.72469443546875
24,11.121313755221111
25,11.04043545347491
26,11.095063754279284
27,10.539012960132865
28,12.378275419865783
29,13.602867026671767
30,13.079530198322539
31,10.431106086180636
32,12.644122288628322
33,11.481131342665082
34,11.904127666785943
35,12.664374935594976
36,11.27747072449673
37,10.026431563687058
38,10.638403640783592
39,11.66032641055838
40,11.93383985185373
41,12.341407642007074
42,12.581022786226898
43,11.040975724174803
44,11.86115041583542
45,12.796949379216493
46,12.849574251115484
47,12.0987839397776
48,12.1973850750477
49,12.26553396769856
51,12.132188351623062
1,13.46697637721013
2,14.71497621174594
3,11.693512625483008
4,13.843861886286351
5,11.74815173077161
6,12.55608801813248
7,10.248824696816218
8,10.894012975313297
9,11.17104116768532
10,10.893454540524857
11,12.597770474706666
12,11.405139889148492
13,11.101245249509356
14,11.878170224196081
15,10.760307296013279
16,12.710518394378449
17,12.06421539709431
18,13.177350821882841
19,11.436495093759893
20,9.57940791499345
21,10.37499030917304
22,12.483745950388977
24,12.382955470799706
25,10.848161789852075
26,12.21985681808315
27,10.5221604267254
28,11.858645494954414
29,10.929737221620476
30,12.324885023725301
31,12.569667660225422
32,9.827037969034157
33,10.332082074749875
34,10.809370396519645
35,13.882438321507104
36,9.779931578124678
37,10.779385450271084
38,9.939288146199626
39,10.420441689770795
40,10.832189617170288
41,12.042305557313966
42,9.970684949278663
43,10.986083610168063
44,12.17608567519569
45,13.53428656083314
46,14.86961062058925
47,13.336716669690093
48,12.122668617764887
49,11.794569195897312
50,15.090432288277487
51,12.178912558777785
1,13.154700746045124
2,12.01392377998522
3,10.57361344361567
4,12.735018487804288
5,11.362268989674307
6,12.595664758017216
7,10.083980702900734
8,11.323981095426186
9,11.999678019498463
10,13.229224618354818
11,12.442483697828196
12,12.091555968832173
13,11.187333126454607
14,12.665785841868784
15,11.630204481542956
16,11.445307012280296
17,11.674842985272411
18,11.64638050964381
19,10.483971680497941
20,9.39478749199774
21,11.038207159299247
22,10.52012913769435
24,10.062153336466148
25,8.456405286086007
26,10.858521003044526
27,10.750789195359642
28,12.157036562408939
29,12.644119732708226
30,13.612399947495707
31,11.553895163261494
32,11.901370582348212
33,14.527111481761843
34,11.421605045159305
35,12.988854921948738
36,10.58207823736558
37,9.453095186101146
38,10.916190208088834
39,10.748159759285809
40,10.372800439235657
41,10.968166633749052
42,11.70806698902231
43,11.29142039972328
44,10.46467663036366
45,11.761072627390606
46,12.611846534752578
47,11.712399974163006
48,11.502730382344899
49,12.036971758591823
50,12.869049790778147
51,11.471873402978026
